lat,lon,zos_m,year,month
32.5,242.49999999999997,0.17245942,2001,6
32.5,242.49999999999997,0.19358343,2001,7
32.5,242.49999999999997,0.19808793,2001,8
32.5,242.49999999999997,0.20403624,2001,9
32.5,242.49999999999997,0.22906907,2001,10
32.5,242.49999999999997,0.19274269,2001,11
32.5,242.49999999999997,0.19656757,2001,12
32.5,242.49999999999997,0.21652848,2002,1
32.5,242.49999999999997,0.21247143,2002,2
32.5,242.49999999999997,0.18040498,2002,3
32.5,242.49999999999997,0.17696297,2002,4
32.5,242.49999999999997,0.17111717,2002,5
32.5,242.49999999999997,0.16378011,2002,6
32.5,242.49999999999997,0.17598295,2002,7
32.5,242.49999999999997,0.19152911,2002,8
32.5,242.49999999999997,0.18295372,2002,9
32.5,242.49999999999997,0.17795525,2002,10
32.5,242.49999999999997,0.17126544,2002,11
32.5,242.49999999999997,0.20090576,2002,12
32.5,242.49999999999997,0.21774738,2003,1
32.5,242.49999999999997,0.21231234,2003,2
32.5,242.49999999999997,0.19993989,2003,3
32.5,242.49999999999997,0.19405477,2003,4
32.5,242.49999999999997,0.17842057,2003,5
32.5,242.49999999999997,0.17582618,2003,6
32.5,242.49999999999997,0.19328506,2003,7
32.5,242.49999999999997,0.22830275,2003,8
32.5,242.49999999999997,0.24042271,2003,9
32.5,242.49999999999997,0.27224922,2003,10
32.5,242.49999999999997,0.21325652,2003,11
32.5,242.49999999999997,0.2225723,2003,12
32.5,242.49999999999997,0.22935368,2004,1
32.5,242.49999999999997,0.20916158,2004,2
32.5,242.49999999999997,0.17481832,2004,3
32.5,242.49999999999997,0.16107404,2004,4
32.5,242.49999999999997,0.1612516,2004,5
32.5,242.49999999999997,0.1680175,2004,6
32.5,242.49999999999997,0.185234,2004,7
32.5,242.49999999999997,0.18614022,2004,8
32.5,242.49999999999997,0.19425444,2004,9
32.5,242.49999999999997,0.2221034,2004,10
32.5,242.49999999999997,0.19767798,2004,11
32.5,242.49999999999997,0.18891087,2004,12
32.5,242.49999999999997,0.19195038,2005,1
32.5,242.49999999999997,0.17265663,2005,2
32.5,242.49999999999997,0.15700457,2005,3
32.5,242.49999999999997,0.14150314,2005,4
32.5,242.49999999999997,0.14776823,2005,5
32.5,242.49999999999997,0.15408231,2005,6
32.5,242.49999999999997,0.17487486,2005,7
32.5,242.49999999999997,0.20263243,2005,8
32.5,242.49999999999997,0.20923313,2005,9
32.5,242.49999999999997,0.21167739,2005,10
32.5,242.49999999999997,0.19445021,2005,11
32.5,242.49999999999997,0.15229757,2005,12
32.5,242.49999999999997,0.15637368,2006,1
32.5,242.49999999999997,0.16738811,2006,2
32.5,242.49999999999997,0.15598904,2006,3
32.5,242.49999999999997,0.14066672,2006,4
32.5,242.49999999999997,0.13823739,2006,5
32.5,242.49999999999997,0.15308703,2006,6
32.5,242.49999999999997,0.17174904,2006,7
32.5,242.49999999999997,0.1842411,2006,8
32.5,242.49999999999997,0.19905819,2006,9
32.5,242.49999999999997,0.18779027,2006,10
32.5,242.49999999999997,0.16598088,2006,11
32.5,242.49999999999997,0.13524255,2006,12
32.5,242.49999999999997,0.13465554,2007,1
32.5,242.49999999999997,0.14676234,2007,2
32.5,242.49999999999997,0.13917409,2007,3
32.5,242.49999999999997,0.13495049,2007,4
32.5,242.49999999999997,0.13664445,2007,5
32.5,242.49999999999997,0.16261551,2007,6
32.5,242.49999999999997,0.15588441,2007,7
32.5,242.49999999999997,0.14702278,2007,8
32.5,242.49999999999997,0.16466168,2007,9
32.5,242.49999999999997,0.1721669,2007,10
32.5,242.49999999999997,0.17932688,2007,11
32.5,242.49999999999997,0.18486677,2007,12
32.5,242.49999999999997,0.19157332,2008,1
32.5,242.49999999999997,0.18940738,2008,2
32.5,242.49999999999997,0.1637696,2008,3
32.5,242.49999999999997,0.16321667,2008,4
32.5,242.49999999999997,0.15701918,2008,5
32.5,242.49999999999997,0.1770863,2008,6
32.5,242.49999999999997,0.21259014,2008,7
32.5,242.49999999999997,0.2005242,2008,8
32.5,242.49999999999997,0.25348538,2008,9
32.5,242.49999999999997,0.25985083,2008,10
32.5,242.49999999999997,0.22376642,2008,11
32.5,242.49999999999997,0.2212792,2008,12
32.5,242.49999999999997,0.20819795,2009,1
32.5,242.49999999999997,0.2101521,2009,2
32.5,242.49999999999997,0.16969523,2009,3
32.5,242.49999999999997,0.1466045,2009,4
32.5,242.49999999999997,0.15536621,2009,5
32.5,242.49999999999997,0.16742198,2009,6
32.5,242.49999999999997,0.17831464,2009,7
32.5,242.49999999999997,0.19730571,2009,8
32.5,242.49999999999997,0.20258325,2009,9
32.5,242.49999999999997,0.19048478,2009,10
32.5,242.49999999999997,0.18397412,2009,11
32.5,242.49999999999997,0.17858723,2009,12
32.5,242.49999999999997,0.1883983,2010,1
32.5,242.49999999999997,0.19774602,2010,2
32.5,242.49999999999997,0.1791266,2010,3
32.5,242.49999999999997,0.15725152,2010,4
32.5,242.49999999999997,0.15443785,2010,5
32.5,242.49999999999997,0.14782244,2010,6
32.5,242.49999999999997,0.16414526,2010,7
32.5,242.49999999999997,0.17401111,2010,8
32.5,242.49999999999997,0.17286895,2010,9
32.5,242.49999999999997,0.18104748,2010,10
32.5,242.49999999999997,0.16468382,2010,11
32.5,242.49999999999997,0.17384933,2010,12
32.5,242.49999999999997,0.17276694,2011,1
32.5,242.49999999999997,0.16303502,2011,2
32.5,242.49999999999997,0.13512954,2011,3
32.5,242.49999999999997,0.14290278,2011,4
32.5,242.49999999999997,0.13332503,2011,5
32.5,242.49999999999997,0.17555325,2011,6
32.5,242.49999999999997,0.19357729,2011,7
32.5,242.49999999999997,0.18141812,2011,8
32.5,242.49999999999997,0.20412648,2011,9
32.5,242.49999999999997,0.22570777,2011,10
32.5,242.49999999999997,0.21746564,2011,11
32.5,242.49999999999997,0.23990092,2011,12
32.5,242.49999999999997,0.2211214,2012,1
32.5,242.49999999999997,0.2010587,2012,2
32.5,242.49999999999997,0.19110313,2012,3
32.5,242.49999999999997,0.17973776,2012,4
32.5,242.49999999999997,0.16054387,2012,5
32.5,242.49999999999997,0.17377086,2012,6
32.5,242.49999999999997,0.20696932,2012,7
32.5,242.49999999999997,0.21784042,2012,8
32.5,242.49999999999997,0.21910188,2012,9
32.5,242.49999999999997,0.24153203,2012,10
32.5,242.49999999999997,0.20977923,2012,11
32.5,242.49999999999997,0.19600761,2012,12
32.5,242.49999999999997,0.24400248,2013,1
32.5,242.49999999999997,0.20512244,2013,2
32.5,242.49999999999997,0.21909757,2013,3
32.5,242.49999999999997,0.20095983,2013,4
32.5,242.49999999999997,0.18302794,2013,5
32.5,242.49999999999997,0.19066027,2013,6
32.5,242.49999999999997,0.17962445,2013,7
32.5,242.49999999999997,0.18908629,2013,8
32.5,242.49999999999997,0.19191055,2013,9
32.5,242.49999999999997,0.17238973,2013,10
32.5,242.49999999999997,0.17180209,2013,11
32.5,242.49999999999997,0.13467397,2013,12
32.5,242.49999999999997,0.15775615,2014,1
32.5,242.49999999999997,0.15699889,2014,2
32.5,242.49999999999997,0.15099396,2014,3
32.5,242.49999999999997,0.14793345,2014,4
32.5,242.49999999999997,0.12796114,2014,5
32.5,242.49999999999997,0.14103517,2014,6
32.5,242.49999999999997,0.16724682,2014,7
32.5,242.49999999999997,0.18537271,2014,8
32.5,242.49999999999997,0.17591582,2014,9
32.5,242.49999999999997,0.16937284,2014,10
32.5,242.49999999999997,0.14246812,2014,11
32.5,242.49999999999997,0.12509611,2014,12
